time,datetime,Group4-2_S6_MassFlowRate,Group4-2_S6_FlowVelocity,Group4-2_S6_Volume,Group4-2_S6_VolumetricFlowRate,Group4-2_S6_Mass,Group4-2_S6_Energy,Group4-2_S6_Temperature,Group4-2_S6_Pressure,duration,recording_timestamp
1753116362190,Jul 21 2025 16:46:02.190,8.1700000762939,6.5,2795.3010253906,6.3200001716614,3493.9807128906,118.44585418701,28.200000762939,5.4200000762939,9502,2025-07-21T16:38:11.393339
1753116362200,Jul 21 2025 16:46:02.200,8.289999961853,6.5999999046326,2795.3010253906,6.4200000762939,3493.9807128906,118.44585418701,28.200000762939,5.4299998283386,9522,2025-07-21T16:38:11.431650
1753116362210,Jul 21 2025 16:46:02.210,8.4399995803833,6.6999998092651,2795.3012695312,6.5300002098083,3493.9807128906,118.44585418701,28.10000038147,5.4200000762939,9617,2025-07-21T16:38:11.432185
1753116362219,Jul 21 2025 16:46:02.220,8.539999961853,6.8000001907349,2795.3012695312,6.6100001335144,3493.9807128906,118.44585418701,28.10000038147,5.4099998474121,10521,2025-07-21T16:38:11.432185
1753116362230,Jul 21 2025 16:46:02.230,8.6599998474121,6.9000000953674,2795.3012695312,6.6999998092651,3493.9807128906,118.44586181641,28.10000038147,5.4099998474121,9559,2025-07-21T16:38:11.432714
1753116362240,Jul 21 2025 16:46:02.240,8.8199996948242,7.0,2795.3012695312,6.8299999237061,3493.9807128906,118.44586181641,28.10000038147,5.4099998474121,9604,2025-07-21T16:38:11.471871
1753116362250,Jul 21 2025 16:46:02.250,9.0299997329712,7.0999999046326,2795.3012695312,6.9800000190735,3493.9812011719,118.44586181641,28.10000038147,5.4099998474121,9559,2025-07-21T16:38:11.471871
1753116362260,Jul 21 2025 16:46:02.260,9.2600002288818,7.3000001907349,2795.3012695312,7.1599998474121,3493.9812011719,118.44586181641,28.0,5.3899998664856,9589,2025-07-21T16:38:11.472401
1753116362270,Jul 21 2025 16:46:02.270,9.4899997711182,7.5,2795.3012695312,7.3499999046326,3493.9812011719,118.44586181641,28.0,5.3899998664856,9583,2025-07-21T16:38:11.472401
1753116362280,Jul 21 2025 16:46:02.280,9.7600002288818,7.6999998092651,2795.3012695312,7.5500001907349,3493.9812011719,118.44586181641,28.0,5.3899998664856,9690,2025-07-21T16:38:11.511612
1753116362290,Jul 21 2025 16:46:02.290,10.039999961853,7.9000000953674,2795.3012695312,7.7699999809265,3493.9812011719,118.44586181641,28.0,5.3899998664856,9750,2025-07-21T16:38:11.512148
1753116362300,Jul 21 2025 16:46:02.300,10.300000190735,8.1000003814697,2795.3012695312,7.9699997901917,3493.9812011719,118.44586181641,28.0,5.3899998664856,9506,2025-07-21T16:38:11.512688
1753116362310,Jul 21 2025 16:46:02.310,10.569999694824,8.3999996185303,2795.3012695312,8.1800003051758,3493.9812011719,118.4458694458,27.89999961853,5.3899998664856,9679,2025-07-21T16:38:11.513275
1753116362320,Jul 21 2025 16:46:02.320,10.819999694824,8.6000003814697,2795.3012695312,8.3800001144409,3493.9812011719,118.4458694458,27.89999961853,5.3800001144409,9792,2025-07-21T16:38:11.552227
1753116362330,Jul 21 2025 16:46:02.331,11.060000419617,8.8000001907349,2795.3015136719,8.5600004196167,3493.9816894531,118.4458694458,27.89999961853,5.3899998664856,9706,2025-07-21T16:38:11.552732
1753116362340,Jul 21 2025 16:46:02.340,11.310000419617,8.8999996185303,2795.3015136719,8.75,3493.9816894531,118.4458694458,27.89999961853,5.3800001144409,9576,2025-07-21T16:38:11.552732
1753116362350,Jul 21 2025 16:46:02.351,11.539999961853,9.1000003814697,2795.3015136719,8.9300003051758,3493.9816894531,118.4458694458,27.89999961853,5.3899998664856,9695,2025-07-21T16:38:11.592057
1753116362360,Jul 21 2025 16:46:02.361,11.770000457764,9.3000001907349,2795.3015136719,9.1099996566772,3493.9816894531,118.4458694458,27.89999961853,5.3800001144409,9679,2025-07-21T16:38:11.592755
